Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1937,70,male,Jewelry,Accessories,60,Minnesota,S,Teal,Summer,4.3,no,2-Day Shipping,no,no,44,PayPal,Every 3 Months
1938,43,male,Socks,Clothing,53,Delaware,M,Olive,Summer,4.5,no,2-Day Shipping,no,no,11,Bank Transfer,Monthly
1939,46,male,Jeans,Clothing,23,Kentucky,L,Blue,Spring,3.8,no,Standard,no,no,39,Debit Card,Bi-Weekly
1940,66,male,Gloves,Accessories,57,Ohio,L,Magenta,Winter,3.7,no,Store Pickup,no,no,20,PayPal,Every 3 Months
1941,50,male,Hat,Accessories,89,Alaska,L,Gray,Fall,3.9,no,2-Day Shipping,no,no,48,PayPal,Fortnightly
1942,55,male,Shoes,Footwear,99,Vermont,XL,Peach,Winter,3.3,no,Standard,no,no,46,Credit Card,Quarterly
1943,63,male,Pants,Clothing,28,Alabama,M,Cyan,Fall,3.4,no,Express,no,no,22,PayPal,Monthly
1944,32,male,Socks,Clothing,53,Wisconsin,L,Violet,Summer,3.8,no,Next Day Air,no,no,45,Cash,Annually
1945,30,male,Hoodie,Clothing,45,Arkansas,M,Gold,Winter,2.7,no,Free Shipping,no,no,49,Cash,Every 3 Months
1946,35,male,Hoodie,Clothing,38,Georgia,M,Gold,Winter,2.9,no,2-Day Shipping,no,no,9,Credit Card,Every 3 Months
1947,59,male,Pants,Clothing,49,Louisiana,M,White,Summer,4.5,no,Standard,no,no,41,Credit Card,Quarterly
1948,59,male,Shirt,Clothing,32,New York,M,Gray,Summer,2.6,no,Store Pickup,no,no,2,PayPal,Monthly
1949,54,male,T-shirt,Clothing,37,Connecticut,L,Brown,Winter,3.1,no,Next Day Air,no,no,39,PayPal,Bi-Weekly
1950,63,male,Dress,Clothing,80,Nebraska,L,Gray,Winter,4.7,no,Store Pickup,no,no,12,PayPal,Quarterly
1951,43,male,Backpack,Accessories,78,Arkansas,L,Blue,Summer,4.6,no,Free Shipping,no,no,26,PayPal,Every 3 Months
1952,33,male,Gloves,Accessories,53,Connecticut,L,Gold,Summer,2.7,no,Next Day Air,no,no,32,Bank Transfer,Bi-Weekly
1953,57,male,Shoes,Footwear,82,Maryland,L,Yellow,Summer,4.6,no,2-Day Shipping,no,no,50,Cash,Bi-Weekly
1954,25,male,Skirt,Clothing,33,Colorado,XL,Green,Spring,4.8,no,Standard,no,no,3,PayPal,Fortnightly
1955,26,male,Gloves,Accessories,77,Colorado,M,Pink,Winter,4.2,no,Free Shipping,no,no,3,Venmo,Quarterly
1956,50,male,Hoodie,Clothing,56,Maine,M,Pink,Winter,4.9,no,Express,no,no,37,Cash,Monthly
1957,70,male,Socks,Clothing,37,Oklahoma,M,Pink,Winter,4.9,no,Express,no,no,20,Credit Card,Fortnightly
1958,68,male,Gloves,Accessories,54,South Carolina,M,Cyan,Spring,4.5,no,Store Pickup,no,no,26,Cash,Bi-Weekly
1959,39,male,Shorts,Clothing,67,Nevada,M,Gray,Winter,2.7,no,Store Pickup,no,no,47,Cash,Quarterly
1960,46,male,Shoes,Footwear,90,Colorado,M,White,Fall,3.1,no,Store Pickup,no,no,7,Credit Card,Every 3 Months
1961,57,male,Jeans,Clothing,72,Massachusetts,L,Red,Summer,3.3,no,2-Day Shipping,no,no,40,Credit Card,Annually
1962,47,male,Boots,Footwear,59,Nevada,L,Black,Summer,2.6,no,Free Shipping,no,no,45,Debit Card,Quarterly
1963,40,male,Hat,Accessories,45,Iowa,M,Silver,Fall,4.4,no,Standard,no,no,20,PayPal,Fortnightly
1964,52,male,Shorts,Clothing,30,Michigan,L,Pink,Spring,3.9,no,Standard,no,no,11,Credit Card,Weekly
1965,40,male,Pants,Clothing,51,West Virginia,S,Cyan,Summer,4.6,no,Express,no,no,50,Debit Card,Monthly
1966,67,male,Sweater,Clothing,90,Indiana,M,White,Fall,4.9,no,Express,no,no,25,Debit Card,Quarterly
1967,67,male,Jacket,Outerwear,95,Indiana,XL,Purple,Winter,3.7,no,Express,no,no,5,Credit Card,Fortnightly
1968,37,male,Dress,Clothing,81,Georgia,L,Yellow,Fall,3.7,no,Standard,no,no,4,Venmo,Annually
1969,67,male,Shirt,Clothing,70,Minnesota,S,Blue,Spring,4.2,no,Standard,no,no,25,Credit Card,Weekly
1970,64,male,Dress,Clothing,32,Louisiana,S,Cyan,Winter,3.5,no,Next Day Air,no,no,11,Bank Transfer,Fortnightly
1971,28,male,Belt,Accessories,94,Maryland,M,Indigo,Spring,2.9,no,Next Day Air,no,no,4,Credit Card,Bi-Weekly
1972,54,male,Hat,Accessories,29,Pennsylvania,XL,Indigo,Spring,3.4,no,Next Day Air,no,no,1,Venmo,Monthly
1973,54,male,Backpack,Accessories,31,Louisiana,M,Silver,Summer,3.3,no,Express,no,no,48,PayPal,Every 3 Months
1974,24,male,Skirt,Clothing,20,Maryland,XL,Red,Fall,4.5,no,Standard,no,no,9,Venmo,Every 3 Months
1975,27,male,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,no,2-Day Shipping,no,no,2,PayPal,Fortnightly
1976,53,male,Jacket,Outerwear,77,Illinois,L,Turquoise,Fall,2.9,no,Express,no,no,4,Cash,Quarterly
1977,32,male,Handbag,Accessories,51,Wyoming,M,Pink,Spring,3.2,no,Next Day Air,no,no,43,PayPal,Fortnightly
1978,24,male,Sandals,Footwear,49,Florida,M,Teal,Summer,2.6,no,Free Shipping,no,no,32,Bank Transfer,Annually
1979,45,male,Sunglasses,Accessories,78,Massachusetts,L,Magenta,Spring,3.8,no,Store Pickup,no,no,1,Cash,Quarterly
1980,49,male,Jeans,Clothing,98,Tennessee,L,Blue,Spring,2.8,no,Store Pickup,no,no,38,Debit Card,Fortnightly
1981,51,male,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,no,Store Pickup,no,no,25,PayPal,Fortnightly
1982,69,male,Shoes,Footwear,91,Michigan,L,Violet,Summer,4.7,no,Express,no,no,42,PayPal,Quarterly
1983,41,male,Sunglasses,Accessories,77,Kansas,M,Turquoise,Summer,2.7,no,2-Day Shipping,no,no,32,PayPal,Monthly
1984,59,male,Scarf,Accessories,97,Georgia,M,Pink,Summer,2.6,no,Next Day Air,no,no,21,Debit Card,Quarterly
1985,26,male,Skirt,Clothing,58,West Virginia,M,Black,Summer,3.4,no,2-Day Shipping,no,no,26,PayPal,Fortnightly
1986,23,male,Gloves,Accessories,97,Tennessee,M,Gold,Spring,3.9,no,2-Day Shipping,no,no,6,Credit Card,Fortnightly
1987,62,male,Coat,Outerwear,48,Arkansas,L,Green,Summer,3.4,no,2-Day Shipping,no,no,14,Venmo,Quarterly
1988,69,male,Belt,Accessories,23,Vermont,XL,White,Summer,3.4,no,Express,no,no,4,Cash,Quarterly
1989,46,male,Pants,Clothing,79,Virginia,M,Gold,Winter,3.9,no,Free Shipping,no,no,26,Bank Transfer,Weekly
1990,35,male,Jewelry,Accessories,42,Maryland,S,Charcoal,Spring,4,no,Express,no,no,39,PayPal,Bi-Weekly
1991,32,male,Backpack,Accessories,95,Connecticut,L,White,Spring,3.4,no,2-Day Shipping,no,no,15,PayPal,Annually
1992,46,male,Sneakers,Footwear,29,Missouri,M,Brown,Summer,3.7,no,Next Day Air,no,no,1,Venmo,Every 3 Months
1993,33,male,Hoodie,Clothing,98,New Jersey,L,Gold,Winter,4.9,no,2-Day Shipping,no,no,28,Venmo,Monthly
1994,32,male,Blouse,Clothing,96,Arkansas,S,Purple,Spring,5,no,Express,no,no,17,Cash,Weekly
1995,33,male,Sunglasses,Accessories,66,Nevada,M,Brown,Fall,2.9,no,Next Day Air,no,no,24,Credit Card,Weekly
1996,67,male,Boots,Footwear,80,Missouri,S,Teal,Spring,3,no,Standard,no,no,29,Debit Card,Quarterly
1997,67,male,Sneakers,Footwear,27,South Dakota,L,Indigo,Summer,3.3,no,Next Day Air,no,no,18,Cash,Every 3 Months
1998,42,male,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.7,no,Express,no,no,10,Debit Card,Bi-Weekly
1999,20,male,Pants,Clothing,45,Vermont,M,Orange,Fall,3.4,no,2-Day Shipping,no,no,19,Cash,Quarterly
2000,39,male,Socks,Clothing,89,Tennessee,L,Indigo,Winter,4.6,no,2-Day Shipping,no,no,26,Debit Card,Monthly
2001,26,male,Belt,Accessories,27,California,M,Lavender,Winter,3.6,no,2-Day Shipping,no,no,25,Cash,Bi-Weekly
2002,51,male,Sunglasses,Accessories,90,Wyoming,S,Purple,Winter,2.6,no,Free Shipping,no,no,2,Debit Card,Fortnightly
2003,31,male,Shirt,Clothing,65,New York,M,Red,Summer,2.7,no,Express,no,no,19,PayPal,Every 3 Months
2004,68,male,Sneakers,Footwear,72,Maine,S,Blue,Spring,3.1,no,Express,no,no,32,Cash,Quarterly
2005,44,male,Shoes,Footwear,70,Georgia,L,Blue,Fall,3.2,no,2-Day Shipping,no,no,13,Cash,Bi-Weekly
2006,18,male,Sandals,Footwear,82,Tennessee,M,Cyan,Winter,3.4,no,Store Pickup,no,no,30,PayPal,Fortnightly
2007,58,male,Scarf,Accessories,97,New Mexico,S,Pink,Fall,4.4,no,Express,no,no,2,Credit Card,Annually
2008,26,male,Shirt,Clothing,25,Virginia,M,Silver,Summer,3.2,no,2-Day Shipping,no,no,8,PayPal,Quarterly
2009,57,male,Skirt,Clothing,48,Florida,M,Gray,Spring,2.5,no,Free Shipping,no,no,27,PayPal,Every 3 Months
2010,37,male,Boots,Footwear,99,Alabama,M,Indigo,Summer,3.8,no,Next Day Air,no,no,26,Venmo,Bi-Weekly
2011,24,male,Sweater,Clothing,21,Texas,M,Maroon,Summer,4.4,no,2-Day Shipping,no,no,3,Debit Card,Bi-Weekly
2012,57,male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,no,Express,no,no,4,Bank Transfer,Monthly
2013,48,male,Jeans,Clothing,53,Nevada,L,Green,Fall,3.2,no,Store Pickup,no,no,5,Cash,Fortnightly
2014,39,male,Backpack,Accessories,70,Virginia,M,Peach,Winter,4.9,no,Standard,no,no,25,Debit Card,Quarterly
2015,51,male,Skirt,Clothing,26,Wisconsin,L,Black,Summer,3.9,no,Standard,no,no,47,PayPal,Bi-Weekly
2016,57,male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,no,Next Day Air,no,no,8,Credit Card,Fortnightly
2017,53,male,Shoes,Footwear,47,Maine,S,Violet,Winter,3.4,no,Standard,no,no,20,Debit Card,Fortnightly
2018,70,male,Socks,Clothing,32,Massachusetts,S,Green,Winter,4.1,no,Next Day Air,no,no,42,Bank Transfer,Every 3 Months
2019,60,male,Backpack,Accessories,97,Arkansas,S,Gold,Fall,4.5,no,Store Pickup,no,no,20,Bank Transfer,Weekly
2020,31,male,Shirt,Clothing,68,Idaho,S,Red,Winter,4.7,no,Store Pickup,no,no,23,Cash,Fortnightly
2021,41,male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,no,Next Day Air,no,no,26,Cash,Quarterly
2022,62,male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,no,Standard,no,no,48,Venmo,Quarterly
2023,59,male,Jewelry,Accessories,38,Alabama,S,Black,Winter,4,no,Store Pickup,no,no,16,Cash,Bi-Weekly
2024,46,male,Socks,Clothing,68,Idaho,S,Teal,Winter,4.1,no,Store Pickup,no,no,28,Cash,Bi-Weekly
2025,62,male,Socks,Clothing,23,Arkansas,L,Silver,Fall,3.7,no,Express,no,no,39,PayPal,Weekly
2026,42,male,Shirt,Clothing,29,Delaware,M,Turquoise,Summer,3,no,Express,no,no,43,Debit Card,Fortnightly
2027,37,male,Scarf,Accessories,35,Maine,M,Orange,Winter,3.6,no,Express,no,no,45,Bank Transfer,Every 3 Months
2028,50,male,Shoes,Footwear,73,Nebraska,S,Gold,Fall,4.8,no,Standard,no,no,50,Credit Card,Every 3 Months
2029,29,male,Shoes,Footwear,84,Ohio,XL,Purple,Fall,3.7,no,2-Day Shipping,no,no,10,Venmo,Bi-Weekly
2030,25,male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,no,Next Day Air,no,no,40,PayPal,Quarterly
2031,66,male,Sunglasses,Accessories,67,New Mexico,S,Green,Summer,2.8,no,Standard,no,no,38,Credit Card,Monthly
2032,21,male,Socks,Clothing,51,North Carolina,L,Charcoal,Spring,4,no,Standard,no,no,2,Credit Card,Monthly
2033,46,male,Blouse,Clothing,36,South Carolina,M,Maroon,Winter,4.2,no,Next Day Air,no,no,13,Cash,Annually
2034,57,male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,no,Express,no,no,33,Venmo,Annually
2035,61,male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,no,Store Pickup,no,no,27,PayPal,Monthly
2036,53,male,T-shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,no,Express,no,no,43,Bank Transfer,Weekly
2037,37,male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,no,Next Day Air,no,no,46,Cash,Weekly
2038,39,male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,no,Express,no,no,7,Venmo,Bi-Weekly
2039,53,male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,no,Next Day Air,no,no,35,Credit Card,Fortnightly
2040,35,male,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,no,Next Day Air,no,no,31,Debit Card,Bi-Weekly
2041,69,male,Jewelry,Accessories,25,South Carolina,XL,Gray,Spring,2.9,no,Free Shipping,no,no,42,Venmo,Quarterly
2042,66,male,Jacket,Outerwear,32,New York,S,Lavender,Winter,3.2,no,Next Day Air,no,no,14,PayPal,Bi-Weekly
2043,19,male,Shoes,Footwear,52,Alabama,M,Red,Spring,4,no,2-Day Shipping,no,no,35,Venmo,Monthly
2044,47,male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,no,Standard,no,no,49,PayPal,Weekly
2045,49,male,Jeans,Clothing,68,Missouri,L,Orange,Spring,3,no,Free Shipping,no,no,17,PayPal,Fortnightly
2046,31,male,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,no,Express,no,no,26,PayPal,Quarterly
2047,39,male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,no,Free Shipping,no,no,30,Cash,Every 3 Months
2048,58,male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,no,Store Pickup,no,no,32,Cash,Annually
2049,45,male,Sneakers,Footwear,64,Michigan,XL,Pink,Winter,3.9,no,Express,no,no,35,Bank Transfer,Quarterly
2050,68,male,Boots,Footwear,24,Rhode Island,L,Blue,Fall,2.7,no,Standard,no,no,15,Venmo,Annually
2051,35,male,Hat,Accessories,96,Mississippi,M,Teal,Summer,3.4,no,Store Pickup,no,no,10,Debit Card,Annually
2052,65,male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,no,Free Shipping,no,no,14,Credit Card,Monthly
2053,45,male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,no,2-Day Shipping,no,no,30,Bank Transfer,Annually
2054,19,male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,no,2-Day Shipping,no,no,16,Credit Card,Fortnightly
2055,65,male,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,no,Express,no,no,14,PayPal,Annually
2056,28,male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,no,2-Day Shipping,no,no,28,Bank Transfer,Weekly
2057,55,male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,no,2-Day Shipping,no,no,29,PayPal,Monthly
2058,66,male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,no,Standard,no,no,5,PayPal,Every 3 Months
2059,29,male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,no,Store Pickup,no,no,17,Bank Transfer,Quarterly
2060,56,male,Shorts,Clothing,50,California,XL,Beige,Spring,3.7,no,Express,no,no,50,PayPal,Weekly
2061,21,male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,no,Next Day Air,no,no,23,Bank Transfer,Quarterly
2062,32,male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,no,Store Pickup,no,no,22,Debit Card,Annually
2063,54,male,Coat,Outerwear,63,South Carolina,L,Silver,Fall,2.8,no,Standard,no,no,15,Cash,Quarterly
2064,61,male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,no,Standard,no,no,32,Cash,Monthly
2065,31,male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4,no,2-Day Shipping,no,no,5,Bank Transfer,Monthly
2066,27,male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,no,Free Shipping,no,no,6,Bank Transfer,Bi-Weekly
2067,64,male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,no,Store Pickup,no,no,44,Debit Card,Fortnightly
2068,60,male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,no,2-Day Shipping,no,no,23,Cash,Fortnightly
2069,70,male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,no,Store Pickup,no,no,44,Venmo,Monthly
2070,36,male,T-shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,no,Free Shipping,no,no,3,Debit Card,Quarterly
2071,56,male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,3.1,no,Express,no,no,14,Cash,Monthly
2072,69,male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,no,Store Pickup,no,no,37,PayPal,Quarterly
2073,39,male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,no,Next Day Air,no,no,22,Bank Transfer,Weekly
2074,38,male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,no,Next Day Air,no,no,2,PayPal,Every 3 Months
2075,36,male,Scarf,Accessories,53,Florida,M,White,Summer,3.1,no,Free Shipping,no,no,44,Debit Card,Fortnightly
2076,46,male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,no,Express,no,no,49,Debit Card,Monthly
2077,59,male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,no,Free Shipping,no,no,22,Debit Card,Bi-Weekly
2078,64,male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,no,Free Shipping,no,no,26,Bank Transfer,Annually
2079,49,male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,no,Next Day Air,no,no,40,Debit Card,Weekly
2080,32,male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,no,Next Day Air,no,no,16,PayPal,Quarterly
2081,29,male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,no,Free Shipping,no,no,17,Debit Card,Bi-Weekly
2082,24,male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,no,Standard,no,no,48,Bank Transfer,Bi-Weekly
2083,41,male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,no,Free Shipping,no,no,28,Venmo,Every 3 Months
2084,41,male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,no,Store Pickup,no,no,26,Credit Card,Fortnightly
2085,32,male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4,no,Standard,no,no,43,Bank Transfer,Quarterly
2086,69,male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,no,Free Shipping,no,no,38,Debit Card,Weekly
2087,65,male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,no,2-Day Shipping,no,no,36,Cash,Every 3 Months
2088,54,male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,no,Standard,no,no,1,Credit Card,Weekly
2089,39,male,Sandals,Footwear,89,California,L,Orange,Spring,4,no,Standard,no,no,49,Debit Card,Annually
2090,37,male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,no,Free Shipping,no,no,41,Credit Card,Every 3 Months
2091,51,male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,no,Free Shipping,no,no,21,Debit Card,Monthly
2092,26,male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3,no,Next Day Air,no,no,24,Bank Transfer,Quarterly
2093,42,male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,no,Next Day Air,no,no,27,Bank Transfer,Weekly
2094,21,male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,no,Store Pickup,no,no,4,Debit Card,Annually
2095,53,male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,no,Standard,no,no,19,Venmo,Annually
2096,36,male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4,no,Store Pickup,no,no,1,Bank Transfer,Fortnightly
2097,21,male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,no,Free Shipping,no,no,27,Debit Card,Annually
2098,33,male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,no,Next Day Air,no,no,5,Credit Card,Weekly
2099,49,male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,no,2-Day Shipping,no,no,20,Venmo,Quarterly
2100,31,male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,no,Express,no,no,50,PayPal,Annually
2101,68,male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,no,Free Shipping,no,no,36,Cash,Fortnightly
2102,49,male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,no,Next Day Air,no,no,12,Bank Transfer,Bi-Weekly
2103,23,male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,no,Store Pickup,no,no,23,Cash,Monthly
2104,30,male,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,no,Store Pickup,no,no,21,Venmo,Weekly
2105,53,male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,no,Free Shipping,no,no,47,Venmo,Weekly
2106,65,male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,no,Free Shipping,no,no,38,Venmo,Bi-Weekly
2107,60,male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,no,Standard,no,no,40,Credit Card,Every 3 Months
2108,46,male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,no,Standard,no,no,35,PayPal,Quarterly
2109,54,male,Hoodie,Clothing,46,North Dakota,XL,Beige,Winter,4.2,no,Express,no,no,4,Credit Card,Quarterly
2110,59,male,Jewelry,Accessories,31,California,L,Peach,Fall,2.7,no,Free Shipping,no,no,28,Venmo,Every 3 Months
2111,52,male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,no,Store Pickup,no,no,36,Debit Card,Every 3 Months
2112,41,male,Sunglasses,Accessories,85,Missouri,XL,Pink,Spring,2.6,no,Free Shipping,no,no,15,Bank Transfer,Annually
2113,43,male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,no,2-Day Shipping,no,no,7,Cash,Fortnightly
2114,63,male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,no,Store Pickup,no,no,29,PayPal,Every 3 Months
2115,37,male,Shirt,Clothing,51,Vermont,M,Magenta,Winter,2.9,no,Standard,no,no,12,Debit Card,Annually
2116,44,male,Scarf,Accessories,85,Rhode Island,M,Violet,Winter,3.4,no,Store Pickup,no,no,16,Bank Transfer,Bi-Weekly
2117,67,male,Jacket,Outerwear,23,Kansas,M,Teal,Summer,2.9,no,Express,no,no,50,Debit Card,Bi-Weekly
2118,27,male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,no,Free Shipping,no,no,11,Debit Card,Annually
2119,60,male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,no,2-Day Shipping,no,no,28,Debit Card,Quarterly
2120,58,male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,no,Store Pickup,no,no,36,Venmo,Bi-Weekly
2121,53,male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,no,Next Day Air,no,no,38,PayPal,Quarterly
2122,43,male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,no,2-Day Shipping,no,no,32,Bank Transfer,Monthly
2123,32,male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4,no,Express,no,no,42,Debit Card,Weekly
2124,54,male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,no,Express,no,no,22,Debit Card,Bi-Weekly
2125,47,male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,no,Next Day Air,no,no,22,Venmo,Quarterly
2126,57,male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,no,Store Pickup,no,no,31,PayPal,Quarterly
2127,63,male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,no,Express,no,no,28,Credit Card,Monthly
2128,70,male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,no,2-Day Shipping,no,no,40,Debit Card,Weekly
2129,62,male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,no,2-Day Shipping,no,no,21,PayPal,Weekly
2130,40,male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,no,Store Pickup,no,no,12,PayPal,Every 3 Months
2131,25,male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,no,Free Shipping,no,no,33,Credit Card,Annually
2132,19,male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,no,Express,no,no,9,Bank Transfer,Fortnightly
2133,25,male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,no,2-Day Shipping,no,no,15,Debit Card,Weekly
2134,21,male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,no,Standard,no,no,13,Bank Transfer,Annually
2135,55,male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,no,Standard,no,no,35,Credit Card,Fortnightly
2136,34,male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,no,Next Day Air,no,no,1,Debit Card,Every 3 Months
2137,47,male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,no,Standard,no,no,25,Bank Transfer,Fortnightly
2138,27,male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,no,2-Day Shipping,no,no,20,Credit Card,Every 3 Months
2139,67,male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,no,Next Day Air,no,no,36,Venmo,Quarterly
2140,40,male,Boots,Footwear,95,New York,M,Red,Winter,3,no,Free Shipping,no,no,33,Cash,Weekly
2141,53,male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,no,Standard,no,no,36,Cash,Fortnightly
2142,24,male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,no,2-Day Shipping,no,no,32,PayPal,Annually
2143,47,male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,no,Next Day Air,no,no,21,Venmo,Quarterly
2144,53,male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,no,Next Day Air,no,no,48,Venmo,Bi-Weekly
2145,47,male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,no,Free Shipping,no,no,25,PayPal,Quarterly
2146,38,male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,no,Standard,no,no,32,PayPal,Annually
2147,48,male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,no,Standard,no,no,45,PayPal,Every 3 Months
2148,47,male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,no,Standard,no,no,4,Cash,Fortnightly
2149,19,male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,no,2-Day Shipping,no,no,19,PayPal,Bi-Weekly
2150,38,male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4,no,Standard,no,no,1,Bank Transfer,Weekly
2151,57,male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,no,2-Day Shipping,no,no,12,Cash,Weekly
